id,host_id,neighbourhood_cleansed,latitude,longitude,host_since,price,price_category,price_per_person,room_type,property_type,accommodates,host_total_listings_count,host_professional,host_scope,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,host_is_superhost,estimated_revenue_l365d,estimated_occupancy_l365d
22764673,142978193,Capdepera,39.72071362984577,3.417489379470794,2017-07-28,10000.0,Ultra Luxury,1428.5714285714287,Entire home/apt,Entire villa,7,437.0,True,Global,4,4.5,4.25,4.75,4.5,5.0,4.5,4.0,0.1,f,120000.0,12
22764870,142978193,Capdepera,39.7021474,3.4535856999999623,2017-07-28,10000.0,Ultra Luxury,2500.0,Entire home/apt,Entire home,4,437.0,True,Global,18,4.67,4.61,4.67,4.78,4.67,4.61,4.5,0.21,f,180000.0,18
22764975,12605352,Artà,39.75351,3.31272,2014-02-26,225.0,Premium,56.25,Entire home/apt,Entire home,4,33.0,True,Mixed,34,4.88,4.82,4.71,4.74,4.88,4.76,4.59,0.38,f,11250.0,50
22785679,142978193,Llubí,39.70563542167808,3.03611408919096,2017-07-28,10000.0,Ultra Luxury,2500.0,Entire home/apt,Entire villa,4,437.0,True,Global,7,4.43,5.0,5.0,5.0,5.0,4.57,4.71,0.08,f,180000.0,18
22786029,142978193,Campos,39.39397766528084,3.086523858230521,2017-07-28,10000.0,Ultra Luxury,1250.0,Entire home/apt,Entire villa,8,437.0,True,Global,0,,,,,,,,,f,0.0,0
22787106,61906981,Sóller,39.76496,2.7116,2016-03-07,395.0,Premium,65.83333333333333,Entire home/apt,Entire home,6,1.0,False,Local,58,4.79,4.88,4.64,4.72,4.91,4.91,4.66,0.65,t,59250.0,150
22804924,1370434,Santanyí,39.3233,3.14072,2011-11-04,394.0,Premium,98.5,Entire home/apt,Entire home,4,2.0,False,Local,22,4.86,4.95,4.91,5.0,4.91,4.95,4.55,0.26,f,16548.0,42
22824612,80839530,Santa Margalida,39.73437,3.21863,2016-06-30,219.0,Premium,43.8,Entire home/apt,Entire home,5,2769.0,True,Global,2,3.0,3.5,3.5,4.5,4.0,4.5,3.5,0.05,f,0.0,0
22825340,80839530,Montuïri,39.57331,2.96496,2016-06-30,556.0,Luxury,46.333333333333336,Entire home/apt,Entire villa,12,2769.0,True,Global,9,4.89,4.67,4.78,5.0,5.0,4.56,4.56,0.17,f,6672.0,12
22854395,169033800,Inca,39.69187,2.90139,2018-01-21,260.0,Premium,43.333333333333336,Entire home/apt,Entire villa,6,1.0,False,Local,6,5.0,5.0,5.0,5.0,5.0,4.83,5.0,0.08,f,3640.0,14
22861423,169108622,Porreres,39.53469,3.00272,2018-01-21,272.0,Premium,34.0,Entire home/apt,Entire villa,8,5.0,True,Global,49,4.59,4.67,4.47,4.94,4.9,4.47,4.47,0.6,f,30464.0,112
22863994,168907102,Alcúdia,39.8641046,3.1516343,2018-01-20,286.0,Premium,47.666666666666664,Entire home/apt,Entire home,6,1.0,False,Local,87,4.92,4.91,4.98,4.97,4.97,4.78,4.82,0.95,t,36036.0,126
22871923,168692752,Petra,39.632970248962536,3.0939962495849613,2018-01-19,10000.0,Ultra Luxury,2500.0,Entire home/apt,Entire villa,4,812.0,True,Global,57,4.93,4.89,4.88,4.95,4.96,4.82,4.61,0.64,f,660000.0,66
22871926,168692752,Santa Margalida,39.732135,3.23520689999998,2018-01-19,8500.0,Ultra Luxury,1062.5,Entire home/apt,Entire home,8,812.0,True,Global,25,4.96,4.88,4.88,5.0,4.96,4.96,4.92,0.29,f,204000.0,24
22875967,80636743,Llucmajor,39.46191,2.87595,2016-06-29,484.0,Luxury,60.5,Entire home/apt,Entire villa,8,313.0,True,Mixed,43,4.7,4.81,4.49,4.81,4.77,4.51,4.47,0.49,t,8712.0,18
22876176,10065207,Sóller,39.76366,2.70902,2013-11-17,592.0,Luxury,74.0,Entire home/apt,Entire villa,8,1.0,False,Local,23,5.0,5.0,5.0,4.91,4.96,5.0,4.87,0.26,f,41440.0,70
22893656,14215653,Llucmajor,39.36282,2.85712,2014-04-13,555.0,Luxury,69.375,Entire home/apt,Entire home,8,83.0,True,Global,35,4.91,4.91,4.86,4.94,4.83,4.8,4.71,0.4,t,53280.0,96
22895392,7686892,Santanyí,39.36392,3.22242,2013-07-24,300.0,Premium,50.0,Entire home/apt,Entire home,6,13.0,True,Mixed,43,4.77,4.77,4.49,4.86,4.93,4.84,4.72,0.48,t,42000.0,140
22898589,156144596,Alcúdia,39.83035,3.11303,2017-10-25,125.0,Mid-range,20.833333333333332,Entire home/apt,Entire villa,6,238.0,True,Mixed,12,3.75,3.75,4.25,4.67,4.25,4.25,3.5,0.22,f,750.0,6
22905040,169546735,Petra,39.61346054077149,3.113105058670044,2018-01-23,315.0,Premium,52.5,Entire home/apt,Entire home,6,1.0,False,Local,43,5.0,5.0,4.98,5.0,5.0,4.93,4.91,0.49,t,44100.0,140
22914985,130722130,Santa Margalida,39.731477604,3.217715183,2017-05-17,95.0,Budget,23.75,Entire home/apt,Entire home,4,78.0,True,Mixed,27,4.19,4.19,3.89,4.78,4.7,4.56,4.07,0.31,f,2280.0,24
22915001,130722130,Pollença,39.8751295,3.0143358,2017-05-17,127.0,Mid-range,21.166666666666668,Entire home/apt,Entire home,6,78.0,True,Mixed,50,4.76,4.92,4.78,4.8,4.7,4.86,4.72,0.57,f,14478.0,114
22915024,130722130,Llucmajor,39.47943,2.90025,2017-05-17,131.0,Mid-range,21.833333333333332,Entire home/apt,Entire home,6,78.0,True,Mixed,65,4.75,4.74,4.68,4.88,4.88,4.65,4.54,0.73,f,5502.0,42
22918111,169678828,Llubí,39.70094,3.00625,2018-01-24,334.0,Premium,41.75,Entire home/apt,Entire home,8,1.0,False,Local,24,4.96,4.83,4.92,4.88,4.96,4.54,4.58,0.28,f,14028.0,42
22918649,97066694,Llucmajor,39.43923,2.7577,2016-09-28,124.0,Mid-range,62.0,Private room,Private room in home,2,7.0,True,Mixed,90,4.64,4.59,4.42,4.69,4.64,4.61,4.67,0.99,f,744.0,6
22921169,143911071,Alcúdia,39.83105,3.10658,2017-08-02,76.0,Budget,38.0,Entire home/apt,Entire loft,2,4.0,True,Local,72,4.44,4.44,4.24,4.65,4.75,4.61,4.29,0.79,f,1824.0,24
22923325,79226125,Palma de Mallorca,39.57312,2.65206,2016-06-22,337.0,Premium,168.5,Entire home/apt,Entire rental unit,2,41.0,True,Local,55,4.82,4.87,4.89,4.87,4.87,4.91,4.55,0.61,t,22242.0,66
22924233,104655996,Lloseta,39.72084,2.87035,2016-11-21,357.0,Premium,35.7,Entire home/apt,Entire villa,10,420.0,True,Global,24,4.96,4.92,4.92,4.88,4.88,4.83,4.83,0.27,f,8568.0,24
22931346,7417520,Felanitx,39.43409,3.10946,2013-07-11,360.0,Premium,45.0,Entire home/apt,Entire villa,8,1.0,False,Local,5,4.6,4.8,4.6,5.0,5.0,4.8,4.2,0.06,f,2160.0,6
22934673,11810390,Alcúdia,39.86978,3.15049,2014-01-31,498.0,Luxury,62.25,Entire home/apt,Entire chalet,8,181.0,True,Mixed,3,5.0,4.67,5.0,5.0,5.0,4.67,5.0,0.04,f,0.0,0
22934766,168692752,Llucmajor,39.469947,2.754849400000012,2018-01-19,10000.0,Ultra Luxury,1000.0,Entire home/apt,Entire villa,10,812.0,True,Global,19,4.95,4.74,4.89,4.89,4.79,4.84,4.74,0.5,f,600000.0,60
22947891,80839530,Artà,39.70645,3.25329,2016-06-30,1030.0,Ultra Luxury,85.83333333333333,Entire home/apt,Entire villa,12,2769.0,True,Global,3,4.33,5.0,4.33,4.33,3.67,5.0,4.33,0.04,f,0.0,0
22947902,80839530,Valldemossa,39.7079,2.62775,2016-06-30,172.0,Mid-range,43.0,Entire home/apt,Entire home,4,2769.0,True,Global,45,4.18,4.31,4.31,4.78,4.42,4.36,4.13,0.49,f,14448.0,84
22947939,80839530,Santanyí,39.36545,3.22198,2016-06-30,312.0,Premium,52.0,Entire home/apt,Entire home,6,2769.0,True,Global,4,4.75,4.75,4.5,5.0,5.0,4.5,5.0,0.04,f,4368.0,14
22948573,65697804,Sa Pobla,39.79846954345703,3.043337106704712,2016-04-04,152.0,Mid-range,38.0,Entire home/apt,Entire villa,4,512.0,True,Mixed,25,4.32,4.46,4.79,4.75,4.63,4.29,4.21,0.28,f,2736.0,18
22949503,65697804,Alcúdia,39.83768,3.11286,2016-04-04,135.0,Mid-range,22.5,Entire home/apt,Entire home,6,512.0,True,Mixed,23,4.74,4.78,4.35,4.87,4.78,4.39,4.52,0.45,f,4050.0,30
22951329,79226125,Palma de Mallorca,39.57311,2.65204,2016-06-22,259.0,Premium,129.5,Entire home/apt,Entire rental unit,2,41.0,True,Local,52,4.81,4.83,4.79,4.92,4.88,4.94,4.46,0.6,t,29526.0,114
22951331,79226125,Palma de Mallorca,39.57309,2.65203,2016-06-22,278.0,Premium,139.0,Entire home/apt,Entire rental unit,2,41.0,True,Local,25,4.72,4.8,4.72,4.92,4.88,4.92,4.48,0.29,t,8340.0,30
22954584,79226125,Palma de Mallorca,39.57309,2.65203,2016-06-22,298.0,Premium,149.0,Entire home/apt,Entire rental unit,2,41.0,True,Local,52,4.85,4.87,4.9,4.9,4.96,4.88,4.63,0.66,t,26820.0,90
22963041,19531829,Felanitx,39.37931,3.243,2014-08-05,364.0,Premium,60.666666666666664,Entire home/apt,Entire villa,6,4.0,True,Mixed,75,4.92,4.88,4.83,4.99,4.97,4.89,4.72,0.84,t,56784.0,156
22965707,118277338,Alcúdia,39.83068,3.08132,2017-02-26,799.0,Luxury,66.58333333333333,Entire home/apt,Entire villa,12,27.0,True,Local,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.35,t,23970.0,30
22977771,170333713,Porreres,39.52324,3.03327,2018-01-28,500.0,Luxury,83.33333333333333,Entire home/apt,Entire home,6,1.0,False,Local,36,5.0,5.0,5.0,5.0,4.94,4.83,4.89,0.42,f,15000.0,30
22981210,80839530,Muro,39.73969,3.04946,2016-06-30,348.0,Premium,58.0,Entire home/apt,Entire villa,6,2769.0,True,Global,3,5.0,5.0,5.0,4.67,4.67,4.67,4.67,0.05,f,0.0,0
22983544,42181871,Palma de Mallorca,39.57034,2.64799,2015-08-22,233.0,Premium,116.5,Private room,Private room in bed and breakfast,2,4.0,True,Local,146,4.76,4.78,4.97,4.92,4.9,4.97,4.53,1.57,t,2796.0,12
22990226,168692752,Capdepera,39.695447,3.4218912,2018-01-19,9000.0,Ultra Luxury,1500.0,Entire home/apt,Entire villa,6,812.0,True,Global,2,5.0,4.5,4.5,4.5,4.5,4.5,4.0,0.03,f,0.0,0
22990509,170505294,Sa Pobla,39.77107,3.02198,2018-01-29,157.0,Mid-range,19.625,Entire home/apt,Entire home,8,56.0,True,Mixed,48,4.75,4.81,4.47,4.85,4.64,4.43,4.66,0.54,f,6594.0,42
22991002,170510837,Sóller,39.79807,2.69475,2018-01-29,172.0,Mid-range,43.0,Entire home/apt,Entire bungalow,4,2.0,False,Mixed,59,4.76,4.85,4.59,4.93,4.9,5.0,4.69,0.64,t,15480.0,90
22994310,168692752,Capdepera,39.70515899999999,3.454612300000008,2018-01-19,10000.0,Ultra Luxury,2000.0,Entire home/apt,Entire home,5,812.0,True,Global,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,f,60000.0,6
23009669,5395169,Calvià,39.51051,2.5433,2013-03-10,510.0,Luxury,63.75,Entire home/apt,Entire chalet,8,13.0,True,Global,36,4.58,4.58,4.53,4.83,4.83,4.78,4.5,0.41,f,18360.0,36
23009849,151667939,Selva,39.753944,2.898698,2017-09-22,319.0,Premium,53.166666666666664,Entire home/apt,Entire villa,6,62.0,True,Mixed,20,4.55,4.75,4.65,4.55,4.5,4.75,4.45,0.22,f,5742.0,18
23009894,151667939,Santa María del Camí,39.6748,2.78195,2017-09-22,208.0,Premium,52.0,Entire home/apt,Entire villa,4,62.0,True,Mixed,19,4.47,4.63,4.63,4.21,4.32,4.63,4.42,0.22,f,0.0,0
23028577,97066694,Llucmajor,39.44048,2.75977,2016-09-28,100.0,Budget,50.0,Private room,Private room in home,2,7.0,True,Mixed,82,4.65,4.71,4.45,4.94,4.89,4.59,4.66,0.89,f,0.0,0
23029262,71611818,Pollença,39.89872,3.01938,2016-05-12,1470.0,Ultra Luxury,210.0,Entire home/apt,Entire villa,7,36.0,True,Local,17,4.88,5.0,4.94,4.94,4.94,4.76,4.53,0.19,t,0.0,0
23032765,168692752,Santanyí,39.3348844,3.1704224999999724,2018-01-19,9000.0,Ultra Luxury,1500.0,Entire home/apt,Entire rental unit,6,812.0,True,Global,34,4.68,4.82,4.76,4.74,4.88,4.68,4.47,0.39,f,324000.0,36
23032784,168692752,Son Servera,39.611739,3.387736899999936,2018-01-19,9000.0,Ultra Luxury,1125.0,Entire home/apt,Entire villa,8,812.0,True,Global,14,4.71,4.79,4.5,4.71,4.86,4.86,4.5,0.17,f,108000.0,12
23032841,168692752,Santanyí,39.3348844,3.1704224999999724,2018-01-19,9000.0,Ultra Luxury,1500.0,Entire home/apt,Entire rental unit,6,812.0,True,Global,4,4.25,4.5,4.5,4.75,4.75,4.5,4.0,0.1,f,0.0,0
23041310,14399628,Felanitx,39.41456,3.21589,2014-04-17,3800.0,Ultra Luxury,237.5,Entire home/apt,Entire villa,16,107.0,True,Global,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.01,f,0.0,0
23058642,25548640,Pollença,39.88807,3.02297,2015-01-03,284.0,Premium,47.333333333333336,Entire home/apt,Entire home,6,23.0,True,Global,37,4.35,4.59,4.38,4.65,4.65,4.65,4.22,0.42,f,13632.0,48
23065681,70454632,Pollença,39.87427,3.03418,2016-05-05,892.0,Luxury,223.0,Entire home/apt,Entire home,4,35.0,True,Local,3,4.0,4.67,3.33,3.67,4.33,4.67,4.0,0.03,f,0.0,0
23067964,171254854,Alaró,39.68661,2.7745,2018-02-02,218.0,Premium,54.5,Entire home/apt,Entire home,4,1.0,False,Local,34,4.82,4.79,4.68,4.85,4.97,4.65,4.5,0.39,f,12208.0,56
23068260,70454632,Pollença,39.8795,2.99882,2016-05-05,1013.0,Ultra Luxury,168.83333333333334,Entire home/apt,Entire home,6,35.0,True,Local,32,4.72,4.84,4.78,4.84,4.94,4.94,4.78,0.35,f,36468.0,36
23068314,170510869,Llucmajor,39.42673,2.74507,2018-01-29,220.0,Premium,27.5,Entire home/apt,Entire home,8,2.0,False,Local,20,4.65,4.7,4.65,4.95,4.9,4.4,4.35,0.23,f,7040.0,32
23070369,64031265,Capdepera,39.7123,3.45664,2016-03-22,120.0,Mid-range,30.0,Entire home/apt,Entire condo,4,5.0,True,Mixed,97,4.85,4.93,4.88,4.99,4.99,4.8,4.81,1.1,t,26400.0,220
23081165,170505294,Inca,39.69608,2.9738,2018-01-29,298.0,Premium,24.833333333333332,Entire home/apt,Entire cottage,12,56.0,True,Mixed,31,4.29,4.61,4.03,4.77,4.65,4.74,4.26,0.4,f,14304.0,48
23082103,156144596,Alcúdia,39.84753,3.13053,2017-10-25,431.0,Luxury,71.83333333333333,Entire home/apt,Entire chalet,6,238.0,True,Mixed,15,4.2,4.67,3.87,4.4,4.47,4.73,4.4,0.18,f,15516.0,36
23096613,60175990,Alcúdia,39.84452438354492,3.084901094436645,2016-02-24,630.0,Luxury,78.75,Entire home/apt,Entire villa,8,1.0,False,Local,45,4.93,4.87,4.89,4.91,4.96,4.91,4.69,0.6,t,88200.0,140
23104243,96956991,Deyá,39.74886,2.64843,2016-09-27,1355.0,Ultra Luxury,169.375,Entire home/apt,Entire home,8,1.0,False,Local,14,5.0,5.0,5.0,5.0,5.0,5.0,4.79,0.16,f,56910.0,42
23126958,134859446,Llucmajor,39.43041180464258,2.751597015211189,2017-06-13,260.0,Premium,26.0,Entire home/apt,Entire villa,10,21.0,True,Mixed,341,4.65,4.65,4.71,4.82,4.76,4.56,4.66,3.75,t,66300.0,255
23133249,70454632,Pollença,39.87959,3.04884,2016-05-05,1013.0,Ultra Luxury,168.83333333333334,Entire home/apt,Entire home,6,35.0,True,Local,35,4.57,4.69,4.63,4.86,4.71,4.71,4.69,0.4,f,60780.0,60
23133891,70454632,Pollença,39.90092,3.07784,2016-05-05,1013.0,Ultra Luxury,253.25,Entire home/apt,Entire bungalow,4,35.0,True,Local,37,4.24,4.38,3.89,4.57,4.78,4.89,4.19,0.41,f,42546.0,42
23153613,168692752,Sóller,39.8005176,2.695157800000061,2018-01-19,378.0,Premium,75.6,Entire home/apt,Entire villa,5,812.0,True,Global,36,4.89,4.89,4.78,4.94,4.94,4.61,4.5,0.47,f,18144.0,48
23157609,65697804,Alcúdia,39.83878,3.08018,2016-04-04,278.0,Premium,27.8,Entire home/apt,Entire villa,10,512.0,True,Mixed,12,4.25,4.5,4.58,4.75,4.5,4.33,4.0,0.16,f,1668.0,6
23173284,168692752,Capdepera,39.65915707338046,3.4388232858443644,2018-01-19,8000.0,Ultra Luxury,2000.0,Entire home/apt,Entire home,4,812.0,True,Global,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.01,f,0.0,0
23173347,168692752,Capdepera,39.65877506374915,3.4382653863692667,2018-01-19,8000.0,Ultra Luxury,1333.3333333333333,Entire home/apt,Entire home,6,812.0,True,Global,5,4.6,4.8,4.8,4.8,5.0,5.0,4.8,0.06,f,0.0,0
23173349,168692752,Capdepera,39.65923674165112,3.4389088197128785,2018-01-19,9143.0,Ultra Luxury,2285.75,Entire home/apt,Entire home,4,812.0,True,Global,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02,f,0.0,0
23173356,168692752,Capdepera,39.65917772248957,3.4388447435164835,2018-01-19,9143.0,Ultra Luxury,2285.75,Entire home/apt,Entire home,4,812.0,True,Global,12,4.75,4.58,4.83,4.92,4.92,4.75,4.42,0.16,f,109716.0,12
23176660,81612614,Campanet,39.76422,2.96896,2016-07-04,200.0,Mid-range,25.0,Entire home/apt,Entire home,8,193.0,True,Global,58,4.36,4.31,4.29,4.62,4.57,4.33,4.29,0.64,f,15600.0,78
23176669,102986764,Llucmajor,39.47092,2.75408,2016-11-08,281.0,Premium,46.833333333333336,Entire home/apt,Entire villa,6,55.0,True,Mixed,54,4.3,4.52,4.5,4.85,4.69,4.22,4.43,0.61,f,8430.0,30
23185994,151628456,Alcúdia,39.81661,3.11106,2017-09-22,341.0,Premium,42.625,Entire home/apt,Entire chalet,8,1.0,False,Local,101,4.98,4.98,4.91,5.0,5.0,4.86,4.86,1.18,t,86955.0,255
23193263,65697804,Alcúdia,39.81621,3.11046,2016-04-04,107.0,Mid-range,21.4,Entire home/apt,Entire home,5,512.0,True,Mixed,20,4.15,4.3,3.65,4.6,4.5,4.5,4.0,0.26,f,3852.0,36
23194558,65697804,Capdepera,39.67759,3.45422,2016-04-04,392.0,Premium,39.2,Entire home/apt,Entire home,10,512.0,True,Mixed,10,4.2,3.8,3.9,4.4,4.2,4.5,4.0,0.21,f,7056.0,18
23195661,59318331,Muro,39.79278,3.1219,2016-02-18,310.0,Premium,38.75,Entire home/apt,Entire home,8,11.0,True,Global,26,4.46,4.38,4.27,4.77,4.62,4.5,4.08,0.29,f,11160.0,36
23198019,168692752,Alcúdia,39.850363,3.095155,2018-01-19,9000.0,Ultra Luxury,750.0,Entire home/apt,Entire villa,12,812.0,True,Global,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.02,f,0.0,0
23247319,168862223,Palma de Mallorca,39.57184,2.62841,2018-01-20,360.0,Premium,60.0,Entire home/apt,Entire home,6,1.0,False,Local,92,4.9,4.86,4.74,4.99,4.89,4.82,4.68,1.05,t,91800.0,255
23268095,49977975,Pollença,39.85773468017578,3.023315906524658,2015-11-27,220.0,Premium,55.0,Entire home/apt,Entire villa,4,885.0,True,Global,24,4.0,4.04,3.75,4.58,4.67,4.67,3.63,0.64,f,19800.0,90
23268796,168692752,Sóller,39.7681478,2.7187558000000536,2018-01-19,194.0,Mid-range,97.0,Entire home/apt,Entire home,2,812.0,True,Global,44,4.77,4.8,4.61,4.89,4.84,4.91,4.57,0.51,f,10476.0,54
23268904,168692752,Santanyí,39.3792,3.232099999999946,2018-01-19,10000.0,Ultra Luxury,1666.6666666666667,Entire home/apt,Entire villa,6,812.0,True,Global,9,4.78,5.0,4.63,5.0,4.88,4.75,4.38,0.1,f,120000.0,12
23271707,173216046,Alcúdia,39.82159,3.11565,2018-02-13,550.0,Luxury,68.75,Entire home/apt,Entire villa,8,15.0,True,Mixed,14,4.86,4.93,4.93,5.0,5.0,4.71,4.5,0.16,f,0.0,0
23281729,156144596,Maria de la Salut,39.66585,3.07145,2017-10-25,166.0,Mid-range,27.666666666666668,Entire home/apt,Entire villa,6,238.0,True,Mixed,9,4.67,4.78,4.89,5.0,4.56,4.67,4.89,0.11,f,0.0,0
23281851,173328477,Pollença,39.88965,3.04427,2018-02-14,958.0,Luxury,79.83333333333333,Entire home/apt,Entire villa,12,164.0,True,Mixed,3,5.0,4.67,5.0,4.67,4.67,5.0,4.67,0.04,f,5748.0,6
23281853,173328477,Sa Pobla,39.80379,3.02033,2018-02-14,535.0,Luxury,89.16666666666667,Entire home/apt,Entire villa,6,164.0,True,Mixed,0,,,,,,,,,f,0.0,0
23282224,173328477,Pollença,39.82892,3.00345,2018-02-14,546.0,Luxury,54.6,Entire home/apt,Entire villa,10,164.0,True,Mixed,9,4.44,4.56,4.78,4.78,4.44,4.78,4.33,0.11,f,0.0,0
23282228,173328477,Pollença,39.8768,3.01517,2018-02-14,433.0,Luxury,72.16666666666667,Entire home/apt,Entire villa,6,164.0,True,Mixed,20,4.95,4.9,5.0,4.95,4.85,5.0,4.8,0.23,f,2598.0,6
23282230,173328477,Pollença,39.85842,3.0215,2018-02-14,340.0,Premium,56.666666666666664,Entire home/apt,Entire villa,6,164.0,True,Mixed,4,5.0,4.75,4.75,5.0,5.0,4.75,4.75,0.05,f,0.0,0
23282240,173328477,Pollença,39.90408,3.05988,2018-02-14,659.0,Luxury,59.90909090909091,Entire home/apt,Entire villa,11,164.0,True,Mixed,1,5.0,4.0,5.0,4.0,4.0,4.0,4.0,0.09,f,3954.0,6
23282243,173328477,Pollença,39.87749,3.01473,2018-02-14,332.0,Premium,83.0,Entire home/apt,Entire townhouse,4,164.0,True,Mixed,4,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.05,f,1992.0,6
23282248,173328477,Pollença,39.84433,3.04063,2018-02-14,901.0,Luxury,150.16666666666666,Entire home/apt,Entire villa,6,164.0,True,Mixed,2,5.0,5.0,5.0,5.0,5.0,4.5,4.0,0.02,f,0.0,0
23282252,173328477,Andratx,39.55221,2.38397,2018-02-14,3421.0,Ultra Luxury,427.625,Entire home/apt,Entire villa,8,164.0,True,Mixed,0,,,,,,,,,f,0.0,0
23282257,173328477,Pollença,39.89844,3.07141,2018-02-14,1416.0,Ultra Luxury,118.0,Entire home/apt,Entire villa,12,164.0,True,Mixed,13,4.62,4.62,4.38,4.62,4.85,4.77,4.69,0.17,f,0.0,0
23282262,173328477,Pollença,39.89829,3.07256,2018-02-14,726.0,Luxury,80.66666666666667,Entire home/apt,Entire villa,9,164.0,True,Mixed,13,4.92,5.0,4.92,4.92,4.77,4.85,4.69,0.15,f,8712.0,12
23282266,173328477,Pollença,39.89897,3.06789,2018-02-14,930.0,Luxury,93.0,Entire home/apt,Entire villa,10,164.0,True,Mixed,1,3.0,1.0,5.0,3.0,3.0,1.0,1.0,0.03,f,0.0,0
23282269,173328477,Pollença,39.88016,3.01927,2018-02-14,313.0,Premium,78.25,Entire home/apt,Entire townhouse,4,164.0,True,Mixed,4,3.5,4.5,3.75,5.0,3.75,4.25,3.75,0.05,f,0.0,0
23282271,173328477,Pollença,39.87485,3.04166,2018-02-14,1001.0,Ultra Luxury,100.1,Entire home/apt,Entire villa,10,164.0,True,Mixed,3,5.0,4.67,4.67,5.0,5.0,4.67,4.67,0.04,f,0.0,0
23282288,173328477,Alcúdia,39.8393554,3.1563345,2018-02-14,622.0,Luxury,103.66666666666667,Entire home/apt,Entire villa,6,164.0,True,Mixed,3,4.33,4.67,3.67,5.0,4.67,5.0,4.0,0.04,f,0.0,0
23282289,173328477,Pollença,39.89928,3.06905,2018-02-14,921.0,Luxury,115.125,Entire home/apt,Entire villa,8,164.0,True,Mixed,1,4.0,5.0,5.0,5.0,5.0,5.0,4.0,0.01,f,0.0,0
23282290,173328477,Sa Pobla,39.80564,3.0163,2018-02-14,540.0,Luxury,67.5,Entire home/apt,Entire villa,8,164.0,True,Mixed,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,f,0.0,0
23282291,173328477,Pollença,39.898361,3.035837,2018-02-14,579.0,Luxury,96.5,Entire home/apt,Entire villa,6,164.0,True,Mixed,6,4.83,5.0,4.67,5.0,5.0,4.17,4.33,0.07,f,3474.0,6
23282296,173328477,Sa Pobla,39.80445,3.02138,2018-02-14,720.0,Luxury,72.0,Entire home/apt,Entire villa,10,164.0,True,Mixed,2,4.5,5.0,5.0,5.0,4.0,4.5,5.0,0.03,f,0.0,0
23284777,11810390,Ariany,39.65394,3.10937,2014-01-31,443.0,Luxury,27.6875,Entire home/apt,Entire villa,16,181.0,True,Mixed,7,5.0,5.0,4.86,5.0,5.0,4.71,5.0,0.09,f,5316.0,12
23284788,156144596,Capdepera,39.71275,3.45651,2017-10-25,180.0,Mid-range,45.0,Entire home/apt,Entire rental unit,4,238.0,True,Mixed,7,3.71,4.29,3.86,4.43,4.43,4.71,4.14,0.26,f,2160.0,12
23285422,168692752,Sóller,39.767662,2.728441,2018-01-19,9143.0,Ultra Luxury,1142.875,Entire home/apt,Entire villa,8,812.0,True,Global,32,4.84,4.88,5.0,4.94,4.78,4.88,4.69,0.37,f,438864.0,48
23286600,173355187,Sóller,39.76763,2.7163,2018-02-14,420.0,Luxury,52.5,Entire home/apt,Entire home,8,8.0,True,Mixed,55,4.87,4.95,4.78,4.91,4.95,4.96,4.65,0.62,t,41160.0,98
23292307,173406079,Santa Margalida,39.74175,3.11084,2018-02-14,352.0,Premium,58.666666666666664,Entire home/apt,Entire villa,6,45.0,True,Global,22,5.0,5.0,5.0,4.95,5.0,4.77,4.64,0.25,f,16896.0,48
23314183,14215653,Deyá,39.74879,2.65009,2014-04-13,452.0,Luxury,75.33333333333333,Entire home/apt,Entire home,6,83.0,True,Global,0,,,,,,,,,t,0.0,0
23315644,5859471,Pollença,39.8787428,3.0155396,2013-04-10,186.0,Mid-range,46.5,Entire home/apt,Entire home,4,27.0,True,Mixed,106,4.94,4.96,4.97,4.95,4.95,4.89,4.77,1.17,t,11160.0,60
23319737,168692752,Felanitx,39.425107,3.245465,2018-01-19,9000.0,Ultra Luxury,2250.0,Entire home/apt,Entire home,4,812.0,True,Global,43,4.72,4.77,4.53,4.93,4.93,4.81,4.42,0.49,f,324000.0,36
23323625,173687144,Fornalutx,39.78104,2.74112,2018-02-16,195.0,Mid-range,39.0,Entire home/apt,Entire home,5,1.0,False,Local,129,4.93,4.95,4.91,4.97,4.98,4.97,4.83,1.43,t,39000.0,200
23328315,118347637,Capdepera,39.70207,3.4375,2017-02-27,167.0,Mid-range,33.4,Entire home/apt,Entire home,5,87.0,True,Mixed,7,4.71,4.43,4.43,4.57,4.71,4.29,4.43,0.1,f,2004.0,12
23340063,79226125,Palma de Mallorca,39.57313,2.65205,2016-06-22,377.0,Premium,188.5,Entire home/apt,Entire rental unit,2,41.0,True,Local,81,4.9,4.83,4.79,4.85,4.93,4.99,4.68,0.9,t,31668.0,84
